사업장명,소재지전화,소재지면적,소재지전체주소,도로명전체주소,도로명우편번호,좌표정보(x),좌표정보(y),위도,경도
파랑새동물병원,805-2825,330.0,서울특별시 금천구 독산동 1077-31,서울특별시 금천구 시흥대로 276 (독산동),8623.0,191042.1972,439576.5145,37.45830862507393,126.89954258575142
대한동물병원,2694-4821,32.04,서울특별시 강서구 화곡동 1059-51번지,"서울특별시 강서구 화곡로 205 (화곡동, 대한동물병원)",7696.0,186065.9752,449079.6699,37.54386967937443,126.84311780156116
원동물병원,02-555-6835,0.0,서울특별시 강남구 대치동 903-12번지 한상빌딩,"서울특별시 강남구 역삼로 459, 한상빌딩 1층 (대치동)",6195.0,204998.9414,444519.1994,37.502873112366224,127.05732305298729
서경석동물병원,02-3412-0067,0.0,서울특별시 강남구 일원동 684 남경빌딩 1층,"서울특별시 강남구 일원로 35, 남경빌딩 1층 (일원동)",6343.0,207112.1957,443163.1019,37.49064098828733,127.08120948505943
압구정메이트동물병원,02-540-6303,0.0,"서울특별시 강남구 신사동 660-7번지 1층,2층","서울특별시 강남구 압구정로 332 (신사동, 1층,2층)",6018.0,203273.5153,447329.9537,37.5282055080871,127.03782195553237
24시SNC동물메디컬센터,02-562-7582,0.0,서울특별시 강남구 역삼동 727-8 1층,"서울특별시 강남구 논현로 416, 1층 (역삼동, 운기빌딩)",6224.0,203372.0362,443913.7293,37.49742509424793,127.03892117179971
나은동물병원,02-577-7582,0.0,서울특별시 강남구 개포동 1259-4번지 101호,"서울특별시 강남구 개포로 243, 101호 (개포동, 흥진빌딩)",6306.0,204275.9177,441887.674,37.47916665235005,127.04913110936303
상도힐링동물병원,02-812-7512,49.85,서울특별시 동작구 상도동 486-7,"서울특별시 동작구 상도로 353, 1층 (상도동)",6977.0,195791.5575,443898.9174,37.497287679654185,126.95319755474351
보라매웰종합동물병원,02-3280-7975,88.48,서울특별시 동작구 대방동 401-21,"서울특별시 동작구 상도로 16, 1층 (대방동)",7055.0,193055.3194,444170.2709,37.49971586250079,126.92225235110234
유케어종합동물병원,02-3280-8275,108.0,서울특별시 동작구 상도동 27-12 성은빌딩,"서울특별시 동작구 상도로 214, 성은빌딩 1층 (상도동)",6964.0,194835.7622,444759.1576,37.505033512457345,126.94238287404914
해맑은동물병원,3663-7584,0.0,서울특별시 강서구 가양동 1480-5 10통7반 이스타빌1 502호,"서울특별시 강서구 양천로57길 10-20 (가양동, 이스타빌Ⅰ)",7526.0,186943.8856,451159.5135,37.562621717068154,126.85301457960414
아크리스동물의료센터,02-583-7582,0.0,서울특별시 강남구 삼성동 160-21 3층,"서울특별시 강남구 봉은사로104길 10, 3층 (삼성동, 동화빌딩)",6170.0,205401.1467,445724.8101,37.51373339230524,127.06188045830672
서울동물의료센터,02-566-8211,0.0,"서울특별시 강남구 대치동 909-5 1,2층","서울특별시 강남구 역삼로 426, 1,2층 (대치동)",6200.0,204673.5882,444341.5583,37.501274250314,127.05364242374488
24시OK동물병원,02-569-7582,0.0,서울특별시 강남구 역삼동 766-20 역삼프라자,"서울특별시 강남구 도곡로51길 4, 역삼프라자 1층 (역삼동)",6218.0,204335.0708,443709.2833,37.49557908793552,127.04981044200153
그레이스 고양이 병원,02-3442-5554,0.0,서울특별시 강남구 청담동 88-37 아시아청담부띠끄,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 3층 302호 (청담동)",6014.0,203559.8001,446912.2934,37.52444137177434,127.04105874492745
아이윌24시동물병원,02-6925-7021,238.5,서울특별시 강남구 청담동 47 노블레스타워,"서울특별시 강남구 삼성로133길 3, 노블레스타워 지하1층 (청담동)",6068.0,204279.0565,446380.7971,37.51964961211373,127.04919232561444
강남동물병원,514-7582,142.0,서울특별시 강남구 논현동 234-26 상하빌딩 1층,"서울특별시 강남구 봉은사로 205, 상하빌딩 1층 (논현동)",6109.0,202977.4966,445062.8489,37.50777996972739,127.03446407754505
중앙동물메디컬센터,512-3331,388.6,서울특별시 강남구 삼성동 90-8 스타빌딩,"서울특별시 강남구 영동대로 630, 스타빌딩 (삼성동)",6081.0,205189.3375,446031.4616,37.51649750999069,127.05948683486048
미래동물병원,2608-0234,0.0,서울특별시 강서구 화곡동 425-1번지 8통6반 청구빌라 301호,"서울특별시 강서구 강서로 45 (화곡동, 미래동물병원)",7774.0,185891.0988,447597.6455,37.530514124884434,126.84116758963167
염창제일동물병원,3665-7582,0.0,서울특별시 강서구 염창동 244-26번지,"서울특별시 강서구 양천로 651, 1층 (염창동)",7544.0,188426.3767,450097.9649,37.55307720911583,126.86981068675647
서울플러스종합동물병원,2652-7515,0.0,서울특별시 강서구 화곡동 772-71번지 신진통상빌딩,"서울특별시 강서구 등촌로 55, 신진통상빌딩 (화곡동)",7741.0,187845.6075,448071.203,37.534808786699855,126.86327192906938
봉식동물병원,02-983-7000,23.8,서울특별시 강북구 미아동 777-3,서울특별시 강북구 삼양로 252 (미아동),1122.0,201561.6721,458168.0862,37.62586002507692,127.01847778815669
동물사랑동물병원,02-3142-0008,0.0,서울특별시 마포구 망원동 378-3,서울특별시 마포구 월드컵로 73 (망원동),4013.0,192005.6426,450350.4873,37.55539064115371,126.91031398736871
삼성동물병원,980-2340,49.49,"서울특별시 강북구 미아동 813번지 지층 1-2, 1-3호 110동","서울특별시 강북구 삼양로19길 25, 110동 지층 1-2,1-3호 (미아동, 삼성래미안트리베라1차아파트)",1200.0,201760.4338,456845.3738,37.613942302223734,127.02072627696785
스마트 동물병원,02-987-7588,77.4,서울특별시 강북구 미아동 839-223번지 1층,"서울특별시 강북구 솔샘로 203-2, 1층 (미아동)",1187.0,201285.4082,457551.3736,37.62030397727856,127.0153472665813
푸른동물병원,861-0075,54.52,서울특별시 구로구 구로동 722-4,서울특별시 구로구 구로동로 111-1 (구로동),8316.0,189698.6269,442939.027,37.488590815660146,126.88430949570267
동물을사랑하는사람들,990-7588,166.3,서울특별시 강북구 번동 471-1,서울특별시 강북구 도봉로98길 56 (번동),1060.0,202821.8956,459831.8597,37.64084734545267,127.0327597589689
강북동물병원,985-7525,0.0,서울특별시 강북구 번동 309번지 덕수빌딩 1층,"서울특별시 강북구 오현로 194 (번동, 덕수빌딩 1층)",1224.0,203452.5425,458496.3478,37.628812571138184,127.03989891503008
보노보노동물병원,903-5525,0.0,서울특별시 강북구 수유동 472-268번지 예향교회 1층,"서울특별시 강북구 삼양로 336, 예향교회 1층 (수유동)",1111.0,201496.6292,459010.1882,37.63344728905264,127.01774263697186
호 동물병원,988-6543,562.43,서울특별시 강북구 미아동 1318번지,서울특별시 강북구 월계로 53 (미아동),1237.0,203053.0036,456622.678,37.61193256435439,127.0353651431372
쿠키동물병원,02-986-9875,42.34,서울특별시 강북구 미아동 812번지 래미안트리베라 201동 116호,"서울특별시 강북구 삼양로27길 19 (미아동, 래미안트리베라 201동 116호)",1195.0,201731.6844,457219.3356,37.61731167928712,127.02040151022686
마리동물병원,02-323-7582,0.0,서울특별시 마포구 동교동 174-14,서울특별시 마포구 신촌로 16 (동교동),4056.0,193576.475,450639.7545,37.55800930055178,126.92808889217305
석동물병원,02-475-7501,0.0,서울특별시 강동구 성내동 446-20 경도빌딩,"서울특별시 강동구 성안로 16, 경도빌딩 1층 (성내동)",5407.0,211389.7558,447005.528,37.52521854258208,127.12963688066027
SKY동물병원,2666-5667,0.0,서울특별시 강서구 방화동 259번지 23통8반 대림아파트 208동 801호,"서울특별시 강서구 양천로 72 (방화동, 해성빌딩)",7604.0,183306.7516,452339.8932,37.573197788920766,126.8118215331432
용봉동물병원,2603-0781,0.0,서울특별시 강서구 화곡동 349-23번지 21통2반,"서울특별시 강서구 강서로17길 20 (화곡동, 용봉동물병원)",7769.0,186195.3516,447881.3173,37.53307460381351,126.84460437893776
하나동물병원,2666-6075,0.0,서울특별시 강서구 방화동 53-273번지,"서울특별시 강서구 금낭화로 109 (방화동, 하나동물병원)",7515.0,183277.3471,452573.8527,37.575305187374326,126.81148332207454
금나래동물병원,809-0075,77.37,서울특별시 금천구 독산동 1150 금천롯데캐슬골드파크2차,"서울특별시 금천구 벚꽃로 30, 211호 (독산동, 금천롯데캐슬골드파크2차)",8608.0,190567.4183,439569.4015,37.45823978482844,126.89417645553611
노아동물병원,805-4758,29.7,서울특별시 금천구 시흥동 262-6,서울특별시 금천구 금하로 745 (시흥동),8656.0,192194.2612,438676.7812,37.45021250354452,126.9125734741738
마곡나무 동물병원,2661-7515,0.0,서울특별시 강서구 마곡동 747 1014동 103호,"서울특별시 강서구 마곡중앙1로 72, 1014동 103호 (마곡동, 마곡엠밸리10단지)",7629.0,183968.9068,450822.831,37.559541107783254,126.81935033014582
올스타동물의료센터,2065-7582,0.0,서울특별시 강서구 화곡동 371-32,"서울특별시 강서구 가로공원로 198, 1층 (화곡동, 청파빌딩)",7762.0,185605.5187,448315.5443,37.53697788954667,126.83792257212599
하트온동물병원,2644-5975,43.0,서울특별시 강서구 화곡동 796-1번지 피앤와이빌딩 3호,"서울특별시 강서구 곰달래로 260, 피앤와이빌딩 1층 3호 (화곡동)",7785.0,187715.4764,447757.3105,37.53197891121598,126.86180488953792
서서울동물병원,3662-8661,66.0,"서울특별시 강서구 염창동 265-23번지 9,10호","서울특별시 강서구 양천로 674, 9,10호 (염창동)",7554.0,188538.5314,449904.1474,37.551332344866054,126.87108296840906
시온동물병원,2692-9290,0.0,서울특별시 강서구 화곡동 46-236번지,서울특별시 강서구 까치산로 74 (화곡동),7677.0,186436.5516,449230.2982,37.545232373216194,126.84730824536665
24시아프리카동물메디컬센터,3665-7975,188.1,서울특별시 강서구 등촌동 24통7반 우장산롯데캐슬 307동 1003호,"서울특별시 강서구 공항대로 335 (등촌동, 경왕빌딩)",7590.0,186227.8789,450670.1946,37.55820255122462,126.84491983703485
와우동물병원,2666-0370,0.0,서울특별시 강서구 방화동 585-1번지 24통8반 대우아파트 204동 306호,"서울특별시 강서구 방화대로47가길 7 (방화동, 방화샤르망1오피스텔)",7511.0,183414.4948,452706.1049,37.57649924496404,126.81303285630418
박창석종합동물병원,02-6405-7582,0.0,서울특별시 마포구 도화동 182-6,서울특별시 마포구 도화길 42 (도화동),4169.0,195543.8675,448806.6295,37.541504761493066,126.95036638997327
상암동물병원,02-375-7222,0.0,서울특별시 마포구 상암동 34-46,서울특별시 마포구 월드컵북로 336 (상암동),3930.0,190625.0025,452644.1815,37.576043426673856,126.89465947000195
굿모닝 동물병원,2060-8673,0.0,서울특별시 구로구 개봉동 353-15번지,서울특별시 구로구 개봉로 121 (개봉동),8274.0,187208.8981,443837.883,37.4966582009065,126.85614214426188
세인트동물병원,2695-0072,115.5,서울특별시 강서구 화곡동 345-9 12통7반 2층동 202호,서울특별시 강서구 강서로 36 (화곡동),7760.0,186089.8631,447596.2336,37.530504435379214,126.84341632275864
우리동물메디컬센터,853-7582,378.0,서울특별시 금천구 독산동 950-3,서울특별시 금천구 남부순환로 1386 (독산동),8547.0,191503.3532,441953.5718,37.4797303461043,126.90472722739585
미드미동물의료센터,02-6497-7582,0.0,서울특별시 강동구 명일동 345-20 연우빌딩,"서울특별시 강동구 양재대로 1588 (명일동, 연우빌딩)",5295.0,212626.7598,449455.5804,37.54727727231872,127.14367256029826
라라동물의료원,839-7585,0.0,"서울특별시 구로구 구로동 309-2 지상1층, 지하1층","서울특별시 구로구 도림로 72, 1,B1층 (구로동)",8371.0,190349.9239,443019.534,37.489323258542605,126.89167273237034
24시 지구촌 동물메디컬 센터,869-7582,84.0,서울특별시 구로구 구로동 512-2 하이빌골드타워,"서울특별시 구로구 구로중앙로 107, 하이빌골드타워 A동 B101호 (구로동)",8283.0,189826.5826,443997.2495,37.49812680461264,126.88574159159707
개봉동물병원,2615-5014,16.41,서울특별시 구로구 고척동 265-4번지 28통8반,서울특별시 구로구 고척로 157 (고척동),8246.0,186766.1186,444592.2859,37.50344907062058,126.85112141741796
한샘동물병원,2681-7585,0.0,서울특별시 구로구 개봉동 175-8 청실아파트 상가 211호,"서울특별시 구로구 경인로40길 25, 상가동 211호 (개봉동, 청실아파트)",8276.0,187529.287,443706.9163,37.49548259799981,126.8597674380796
제일종합동물병원,894-3030,92.4,서울특별시 금천구 시흥동 837-37,서울특별시 금천구 독산로 58 (시흥동),8573.0,191634.03,438938.6048,37.452566613262114,126.90623910997321
케이나인종합동물병원,2686-3939,102.2,서울특별시 구로구 개봉동 403-144 2층,"서울특별시 구로구 개봉로 38-1, 광훈빌딩 2층 (개봉동)",8333.0,187231.2263,442997.6527,37.48908806218669,126.85640928461537
신도림동물병원,2636-3992,0.0,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오 101동 139호,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 101동 139호 (신도림동)",8208.0,190005.1325,445250.5389,37.50942085804669,126.88774360185143
Dr.주 동물병원,02-470-0030,0.0,서울특별시 강동구 둔촌동 517-4,"서울특별시 강동구 양재대로 1376 (둔촌동, 광안빌딩)",5372.0,212057.2294,447407.7463,37.52883406575678,127.13719433580772
가람동물병원,02-484-5502,0.0,서울특별시 강동구 성내동 550-2번지 예원빌딩,"서울특별시 강동구 성내로 36, 예원빌딩 (성내동)",5399.0,210908.7191,447428.3234,37.529033675115656,127.12420131910841
퓨리나동물병원,900-9929,66.24,서울특별시 도봉구 쌍문동 356번지 12통7반 삼익빌라 101동 403호,서울특별시 도봉구 도봉로 469 (쌍문동),1447.0,202901.1239,460585.5971,37.64763810077565,127.0336603556955
신창동물병원,992-9414,20.65,서울특별시 도봉구 창동 635-42번지 20통1반 건영캐스빌아파트 101동 1201호,서울특별시 도봉구 덕릉로 230 (창동),1473.0,202934.3466,459897.7515,37.64144067115258,127.03403410811872
화신종합동물병원,3491-7060,32.2,서울특별시 도봉구 방학동 664-11번지 15통5반 101호,서울특별시 도봉구 도당로 63 (방학동),1356.0,202988.0517,462378.7861,37.663794006963606,127.0346525306566
한빛동물병원,992-0074,39.25,서울특별시 도봉구 창동 568-5번지,서울특별시 도봉구 덕릉로 256 (창동),1474.0,203442.4251,459759.1093,37.64018981018835,127.03979013544756
