사업장명,소재지전화,소재지면적,소재지전체주소,도로명전체주소,도로명우편번호,좌표정보(x),좌표정보(y),경도,위도,
아람동물병원,02-835-7975,,서울특별시 영등포구 신길동 162-10번지,"서울특별시 영등포구 도신로 225-1, 1층 (신길동, 정일빌딩)",7316,192500.495,445551.116,129.6963644,35.19866705,35.19866705
여의도 동물병원,02-783-7580,0,서울특별시 영등포구 여의도동 53-3번지 미라클빌딩 4층,"서울특별시 영등포구 국제금융로 108, 4층 (여의도동, 미라클빌딩)",7343,194056.6819,446279.0838,129.7048151,35.21250139,35.21250139
유석동물병원,833-7554,0,서울특별시 영등포구 신길동 4824,서울특별시 영등포구 여의대방로 11 (신길동),7437,191954.1317,443477.9846,129.6734604,35.19425186,35.19425186
I-pet 동물병원,786-7582,0,서울특별시 영등포구 여의도동 47 여의도자이,"서울특별시 영등포구 여의동로3길 10, 501동 109호 (여의도동, 여의도자이)",7324,193393.0966,446218.4438,129.7039515,35.20654107,35.20654107
왈츠동물병원,02-834-7582,99,서울특별시 영등포구 대림동 776-2번지,서울특별시 영등포구 가마산로 324 (대림동),7411,190691.3283,444029.1823,129.6791333,35.18274707,35.18274707
도그플러스동물병원,02-2069-0082,54.14,서울특별시 영등포구 문래동3가 55-3번지 4층,"서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스빌딩)",7297,190729.5065,446227.075,129.703251,35.18255483,35.18255483
영등포동물병원,2633-9991,,서울특별시 영등포구 당산동1가 40-18번지,서울특별시 영등포구 영등포로 131-2 (당산동1가),7266,190759.0618,446595.9287,129.7073053,35.18273053,35.18273053
한가람동물의료센터,02-844-7775,118.51,서울특별시 영등포구 신길동 100-12번지 중양빌딩,서울특별시 영등포구 도신로 252 (신길동),7352,192727.8748,445692.9267,129.6979878,35.20067981,35.20067981
씨밀레동물병원,02-470-7905,0,서울특별시 송파구 풍납동 403-9 웅산빌딩,"서울특별시 송파구 올림픽로47길 20, 웅산빌딩 (풍납동)",5537,210247.7171,447380.1814,129.7217744,35.35801775,35.35801775
호수동물병원,02-413-7514,0,서울특별시 송파구 송파동 58-4 레이크 해모로 105호,"서울특별시 송파구 오금로 126, 105호 (송파동, 레이크 해모로)",5618,209549.2084,445465.168,129.700516,35.35220076,35.35220076
가좌동물병원,307-4633,0,서울특별시 서대문구 북가좌동 308-1번지,서울특별시 서대문구 응암로 77 (북가좌동),3679,192082.0066,453085.2433,129.7788819,35.19302924,35.19302924
백년동물병원,373-2923,0,서울특별시 서대문구 홍은동 398-9,서울특별시 서대문구 가좌로 104 (홍은동),3659,193456.5903,453307.6027,129.7817431,35.20534973,35.20534973
한솔동물병원,737-8375,0,서울특별시 서대문구 홍제동 103-6번지,서울특별시 서대문구 통일로 392 (홍제동),3633,195395.3633,453623.893,129.7858096,35.22272621,35.22272621
북아현동물병원,393-0075,133.04,서울특별시 서대문구 북아현동 126-12번지,서울특별시 서대문구 신촌로 289-1 (북아현동),3758,196243.9252,450586.6787,129.7527415,35.23112958,35.23112958
홍제동물병원,396-5525,0,서울특별시 서대문구 홍제동 330-54번지,서울특별시 서대문구 통일로 463 (홍제동),3636,194873.3723,454149.1903,129.7914123,35.21789347,35.21789347
드림동물병원,928-7582,0,서울특별시 성북구 동소문동5가 8-1번지,서울특별시 성북구 동소문로 74 (동소문동5가),2846,201140.2354,454391.6218,129.7960101,35.27425681,35.27425681
대한동물병원,2263-6134,0,서울특별시 중구 충무로4가 93-1,서울특별시 중구 퇴계로 227 (충무로4가),4558,199655.7461,451086.8744,129.759272,35.26172437,35.26172437
태양 동물병원,969-0075,37.6,서울특별시 성북구 석관동 332-23번지,서울특별시 성북구 돌곶이로 31 (석관동),2788,205288.9342,456079.4784,129.8158358,35.31117935,35.31117935
쓰담쓰담 동물병원,927-7585,0,서울특별시 성북구 종암동 86-1번지,서울특별시 성북구 종암로 113 (종암동),2803,202904.1534,455316.1342,129.806709,35.2899031,35.2899031
호담동물병원,915-5301,0,서울특별시 성북구 하월곡동 88-677번지,서울특별시 성북구 동소문로 302 (하월곡동),2733,202449.7943,456051.0965,129.8146381,35.28562461,35.28562461
꿈의숲동물병원,02-915-5485,0,서울특별시 성북구 장위동 319번지 꿈의숲코오롱하늘채아파트 105동 112호,"서울특별시 성북구 돌곶이로 220, 105동 112호 (장위동, 꿈의숲코오롱하늘채아파트)",2757,204005.4464,457482.018,129.8308384,35.29926374,35.29926374
도담도담동물병원,943-7582,0,서울특별시 성북구 하월곡동 46-73 코업스타클래스 1층,"서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클래스 1층)",2799,203502.0041,455500.569,129.8089204,35.29523879,35.29523879
서울동물병원,2632-8687,0,서울특별시 영등포구 영등포동7가 64-48번지,서울특별시 영등포구 영중로27길 10 (영등포동7가),7245,191465.8926,446905.038,129.7109071,35.18901923,35.18901923
더 샵 동물메디컬센터,02-416-7512,0,서울특별시 송파구 신천동 11-4 잠실 푸르지오 월드마크 상가 207호,"서울특별시 송파구 올림픽로35가길 9, 상가동 2층 207호 (신천동, 잠실 푸르지오 월드마크)",5510,209087.1224,446139.1526,129.7077846,35.3478742,35.3478742
방배한강동물병원,593-7667,104.02,서울특별시 서초구 방배동 811-11 지상1층,"서울특별시 서초구 방배로 204 (방배동,지상1층)",,199178.5392,443278.7524,129.6734094,35.25935316,35.25935316
길음동물병원,913-1874,44.1,서울특별시 성북구 길음동 1276번지,"서울특별시 성북구 동소문로 248 (길음동, 삼부상가 102동 6,7호)",2735,202029.9818,455605.7169,129.8096168,35.28195861,35.28195861
행복한동물병원,915-7582,246.24,서울특별시 성북구 장위동 64-124번지,서울특별시 성북구 돌곶이로 91 (장위동),2772,204905.934,456539.5489,129.8207694,35.30761319,35.30761319
잠실준25시동물병원,02-415-7580,65.29,서울특별시 송파구 삼전동 22-1 유시에셋,"서울특별시 송파구 석촌호수로 138, 유시에셋 (삼전동)",5600,208088.5582,444991.4907,129.6948728,35.33916495,35.33916495
쿨독동물병원,02-408-5400,0,서울특별시 송파구 가락동 87-1 MOXENHOUSE,"서울특별시 송파구 중대로9길 48, MOXENHOUSE (가락동)",5712,210468.4083,443882.4427,129.6833946,35.36086524,35.36086524
남산동물병원,2256-8275,0,서울특별시 중구 신당동 844 남산타운,"서울특별시 중구 다산로 32, 5상가동 217호 (신당동, 남산타운)",4595,200750.4551,449638.8243,129.7437077,35.2719429,35.2719429
미래지동물의료센터,2233-7574,242.41,서울특별시 중구 신당동 368-19,"서울특별시 중구 다산로 107, 2층 (신당동)",4598,200783.1196,450153.7843,129.7493716,35.27210856,35.27210856
두리동물병원,02-449-8575,50,서울특별시 송파구 마천동 161-2,"서울특별시 송파구 성내천로 229, 1층 (마천동)",5747,213472.4007,444156.6421,129.6873058,35.38784706,35.38784706
리오동물병원,02-415-7579,28.47,서울특별시 송파구 신천동 17 파크리오상가 36호,"서울특별시 송파구 올림픽로 435, 상가동 1층 36호 (신천동, 파크리오)",5507,209314.26,446483.3161,129.7116354,35.34983453,35.34983453
에코동물병원,02-443-2222,0,서울특별시 송파구 가락동 137-3 현대빌리지,"서울특별시 송파구 동남로 161, 1,2층 (가락동, 현대빌리지)",5826,211262.9949,443408.2784,129.678419,35.36813568,35.36813568
스킨앤이어동물병원,02-417-3021,0,서울특별시 송파구 방이동 181 태평양파크빌라트,"서울특별시 송파구 위례성대로 102, 2층 202호 (방이동, 태평양파크빌라트)",5637,210806.1788,445687.2878,129.7033348,35.36346416,35.36346416
연 동물병원,02-423-8280,41.53,"서울특별시 송파구 잠실동 19-9 잠실파인애플상가 A동 2층 9,10호","서울특별시 송파구 올림픽로 119, 잠실파인애플상가 A동 2층 9,10호 (잠실동)",5501,207373.5002,445545.656,129.7007482,35.33259039,35.33259039
꿈이크는 동물병원,02-420-7580,67.96,서울특별시 송파구 잠실동 222-6 그린빌딩 1층,"서울특별시 송파구 백제고분로 115, 그린빌딩 1층 (잠실동)",5570,207003.1559,444965.1486,129.6942587,35.32939812,35.32939812
온마음 동물메디컬센터,02-449-0075,116.88,서울특별시 송파구 거여동 20-5 정림빌딩 1층,"서울특별시 송파구 오금로 473, 정림빌딩 1층 (거여동)",5744,212481.1143,443607.2504,129.6809693,35.37905551,35.37905551
가락종합동물병원,02-413-0075,0,서울특별시 송파구 방이동 226-7 건양빌딩,"서울특별시 송파구 오금로 247, 건양빌딩 (방이동)",5645,210632.3912,444908.6539,129.6947238,35.36209062,35.36209062
하트동물메디컬센터,02-424-2955,243.8,서울특별시 송파구 삼전동 132-12 신일빌딩,"서울특별시 송파구 삼학사로 75, 신일빌딩 (삼전동)",5603,208492.7222,444640.9949,129.691142,35.34289003,35.34289003
동물의왕국동물병원,02-406-4814,0,서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬,"서울특별시 송파구 거마로 56, 121호 (거여동, 송파시그니처롯데캐슬)",5767,213149.5228,443705.4731,129.6822486,35.38505009,35.38505009
늘푸른동물병원,02-449-0101,0,서울특별시 송파구 오금동 17-2 우일빌딩,"서울특별시 송파구 마천로5길 16, 우일빌딩 (오금동)",5657,211178.1832,445262.7464,129.6987797,35.36691814,35.36691814
25시동물의료센터,02-419-1351,0,서울특별시 송파구 삼전동 5-3 남관빌딩,"서울특별시 송파구 삼전로 80, 남관빌딩 (삼전동)",5606,207835.268,444818.1365,129.6928921,35.33692673,35.33692673
잠실종합동물병원,02-415-7585,0,서울특별시 송파구 송파동 96-6 창영빌딩,"서울특별시 송파구 송파대로 388, 창영빌딩 (송파동)",5668,209676.4187,444469.5284,129.6896112,35.35359037,35.35359037
펫가든동물병원,02-400-0075,0,서울특별시 송파구 문정동 150-2 문정프라자,"서울특별시 송파구 중대로 80, 문정프라자 (문정동)",5833,210343.6993,443288.285,129.6768264,35.35988725,35.35988725
애드펫동물병원,2068-2277,44.55,서울특별시 영등포구 양평동2가 1-1 신동아하이팰리스,"서울특별시 영등포구 선유서로 67, 신동아하이팰리스상가 104동 131호 (양평동2가)",7278,189734.544,446634.2546,129.7074195,35.17349593,35.17349593
디오빌 동물병원,02-2671-0026,48,서울특별시 영등포구 당산동5가 11-33 당산디오빌,"서울특별시 영등포구 당산로 222, 1층 103-3호 (당산동5가, 당산디오빌)",7214,191292.0952,447892.0787,129.7216813,35.18721131,35.18721131
Dr.수동물병원,02-785-7582,0,서울특별시 영등포구 여의도동 42 한양아파트,"서울특별시 영등포구 국제금융로 79, 롯데슈퍼 2층 (여의도동, 한양아파트)",7340,193963.5631,446584.5502,129.7081388,35.21158794,35.21158794
준동물병원,402-9119,0,서울특별시 송파구 오금동 3번지,서울특별시 송파구 위례성대로 178 (오금동),,211484.2908,445340.7653,129.6997292,35.36965522,35.36965522
온누리 종합동물병원,845-0780,0,서울특별시 영등포구 신길동 214-55,"서울특별시 영등포구 도신로 186, 2층 (신길동)",7347,192153.6215,445405.237,129.6946608,35.19557928,35.19557928
미소동물병원,929-1212,61.5,서울특별시 성북구 종암동 68-1,서울특별시 성북구 종암로 91(종암동),2810,202964.0171,455119.5764,129.8045691,35.29049218,35.29049218
중앙동물병원,967-0300,48.3,서울특별시 성북구 석관동 268-11번지,서울특별시 성북구 돌곶이로 56 (석관동),2784,205168.2656,456283.7205,129.8180415,35.31004062,35.31004062
비비펫 동물병원,912-0018,0,서울특별시 성북구 하월곡동 16-7번지,서울특별시 성북구 화랑로 91 (하월곡동),2751,203650.8193,455630.2937,129.8103914,35.29654552,35.29654552
보성통증동물병원,943-8376,,서울특별시 성북구 정릉동 285-4 정호빌딩,"서울특별시 성북구 보국문로 68-1, 정호빌딩 1층 (정릉동)",2711,200758.469,456474.684,129.8187612,35.27028847,35.27028847
ZOO동물병원,914-5545,43.94,서울특별시 성북구 정릉동 16-162,"서울특별시 성북구 정릉로 328, 1층 (정릉동)",2816,201656.2014,455521.0583,129.808571,35.27861488,35.27861488
우리동물병원,989-8575,174,서울특별시 성북구 길음동 1125-9번지,서울특별시 성북구 삼양로 84 (길음동),2726,201922.4459,456502.3794,129.8194287,35.28076117,35.28076117
24시 애니동물병원,926-8275,0,서울특별시 성북구 보문동5가 3-1,서울특별시 성북구 보문로 99 (보문동5가),2872,201682.2964,453515.2723,129.7865557,35.27935951,35.27935951
VIP 동물의료센터,953-0075,1189.18,서울특별시 성북구 동소문동6가 3-1 시티플레이스,"서울특별시 성북구 동소문로 73, 시티플레이스 1층 101호, 비101호, 비201호, 비202호 (동소문동6가)",2830,201116.3376,454444.2973,129.7965811,35.27402826,35.27402826
큐동물병원,,0,서울특별시 성북구 장위동 225-61번지,서울특별시 성북구 장위로 81 (장위동),2756,203965.6132,456852.9464,129.8239172,35.29906674,35.29906674
한사랑동물병원,02-743-7582,0,서울특별시 성북구 성북동1가 115-23,서울특별시 성북구 성북로 27 (성북동1가),2880,200269.1844,454227.1418,129.7939347,35.26645593,35.26645593
나래종합동물병원,929-5496,60,서울특별시 성북구 동소문동3가 79번지,서울특별시 성북구 동소문로 66 (동소문동3가),2860,201076.1157,454342.9189,129.7954555,35.27369186,35.27369186
우리동물병원,836-4020,32,충청북도 증평군 증평읍 신동리 111번지,충청북도 증평군 증평읍 중앙로 170-3,27937,251610.5485,364637.4853,128.8203247,35.74774849,35.74774849
증평동물병원,,26,충청북도 증평군 증평읍 교동리 39번지,충청북도 증평군 증평읍 중앙로 230,27931,252010.4076,365065.8661,128.8251413,35.7512791,35.7512791
우주동물병원,043 -838 -4275,157,충청북도 증평군 증평읍 창동리 791번지,충청북도 증평군 증평읍 창신로 45,27928,251554.0761,364621.6104,128.8201377,35.74724238,35.74724238
진교가축병원,,0,경상남도 하동군 진교면 진교리 426,경상남도 하동군 진교면 민다리길 84-1,52344,282292.038,170405.0288,126.6715693,36.03761948,36.03761948
현대동물병원,,0,경상남도 하동군 옥종면 청룡리 123,경상남도 하동군 옥종면 옥종중앙길 64-1,52313,280057.3076,187227.3453,126.8582904,36.01784336,36.01784336
하동동물병원,,78,경상남도 하동군 하동읍 읍내리 211-8,경상남도 하동군 하동읍 경서대로 154,52330,268382.9642,174657.0424,126.7191999,35.91237384,35.91237384
